date,price,real_price,cpi,gs10_pct,real_total_return_price,cape,tr_cape,excess_cape_yield_pct,stock_real_return_10y_pct,bond_real_return_10y_pct,excess_real_return_10y_pct
1871-01-01,4.44,118.648924,12.464061,5.32,118.64892438,,,,13.0609446,9.25036764,3.81057696
1871-02-01,4.5,116.689274,12.844641,5.32333333,117.2511116,,,,13.08584817,9.46346343,3.62238474
1871-03-01,4.61,117.796187,13.034972,5.32666667,118.91965303,,,,13.09508729,9.61859956,3.47648773
1871-04-01,4.74,125.705957,12.559226,5.33,127.48494655,,,,12.20560376,9.09719062,3.10841314
1871-05-01,4.86,131.885553,12.273812,5.33333333,134.34828451,,,,12.26380989,8.94884372,3.31496617
1871-06-01,4.82,132.860347,12.083481,5.33666667,135.94966158,,,,12.30927999,8.7724911,3.53678889
1871-07-01,4.73,130.379552,12.083481,5.34,134.02229777,,,,12.00218157,8.65808561,3.34409595
1871-08-01,4.79,134.145482,11.893231,5.34333333,138.51718168,,,,11.19330103,8.26686109,2.92643993
1871-09-01,4.84,132.369141,12.178646,5.34666667,137.29482375,,,,11.00282054,8.10479048,2.89803007
1871-10-01,4.59,123.60105,12.368896,5.35,128.8056147,,,,11.47652577,8.16526521,3.31126056
1871-11-01,4.64,124.947466,12.368896,5.35333333,130.81674086,,,,11.52699193,8.25932502,3.26766691
1871-12-01,4.74,124.760605,12.654392,5.35666667,131.21817495,,,,11.2135174,8.49991777,2.71359962
1872-01-01,4.86,127.919102,12.654392,5.36,135.14756871,,,,10.7684464,8.49309892,2.27534748
1872-02-01,4.88,128.445518,12.654392,5.37833333,136.3217675,,,,10.3752076,8.3909829,1.9842247
1872-03-01,5.04,130.691987,12.844641,5.39666667,139.3252131,,,,10.16659229,8.55145885,1.61513344
1872-04-01,5.18,131.401675,13.130137,5.415,140.69768177,,,,10.00786679,8.68854979,1.319317
1872-05-01,5.18,131.401675,13.130137,5.43333333,141.32398564,,,,9.77606637,8.58766809,1.18839829
1872-06-01,5.13,131.083392,13.034972,5.45166667,141.62291092,,,,9.64717056,8.4086342,1.23853636
1872-07-01,5.1,132.247844,12.844641,5.47,143.54239655,,,,10.25004015,8.34525207,1.90478808
1872-08-01,5.04,129.730818,12.939807,5.48833333,141.47790444,,,,10.68417179,8.32492177,2.35925003
1872-09-01,4.95,126.483975,13.034972,5.50666667,138.61049079,,,,11.37030608,8.69931171,2.67099437
1872-10-01,4.97,129.83879,12.749476,5.525,142.98668906,,,,10.87007196,8.55723327,2.31283869
1872-11-01,4.95,125.567238,13.130137,5.54333333,138.97330068,,,,10.85524578,8.97661677,1.87862902
1872-12-01,5.07,130.503026,12.939807,5.56166667,145.14826197,,,,10.58624748,8.91780203,1.66844545
1873-01-01,5.11,131.532635,12.939807,5.58,147.01510147,,,,10.43883357,8.91469811,1.52413546
1873-02-01,5.15,129.701405,13.225221,5.57083333,145.68377936,,,,10.2369555,9.0247719,1.2121836
1873-03-01,5.11,128.694016,13.225221,5.56166667,145.27713774,,,,10.55909048,9.10368869,1.4554018
1873-04-01,5.04,126.931084,13.225221,5.5525,144.02148081,,,,11.04091631,9.18381333,1.85710297
1873-05-01,5.05,129.988221,12.939807,5.54333333,148.25081253,,,,10.68847356,9.0269519,1.66152166
1873-06-01,4.98,132.070815,12.559226,5.53416667,151.41996178,,,,10.92865887,8.99955425,1.92910462
1873-07-01,4.97,131.805613,12.559226,5.525,151.92038752,,,,10.99578811,9.19589238,1.79989574
1873-08-01,4.97,131.805613,12.559226,5.51583333,152.73552039,,,,10.47728412,9.17183137,1.30545274
1873-09-01,4.59,121.72792,12.559226,5.50666667,141.88346191,,,,11.5852859,9.25987633,2.32540957
1873-10-01,4.19,113.7038,12.273812,5.4975,133.38737123,,,,12.02491903,8.98512574,3.03979329
1873-11-01,4.04,113.141492,11.893231,5.48833333,133.62434531,,,,12.34299803,8.73120174,3.6117963
1873-12-01,4.42,120.882563,12.178646,5.47916667,143.65509509,,,,11.22710813,8.85284553,2.3742626
1874-01-01,4.66,125.486033,12.368896,5.47,150.00582675,,,,10.46877981,8.99804526,1.47073455
1874-02-01,4.8,129.256,12.368896,5.43666667,155.39766709,,,,10.42967407,8.96120504,1.46846903
1874-03-01,4.73,127.371016,12.368896,5.40333333,154.02175024,,,,10.54263693,8.92456351,1.61807342
1874-04-01,4.6,125.805382,12.178646,5.37,153.03799153,,,,10.3902724,8.94615963,1.44411277
1874-05-01,4.48,123.488455,12.083481,5.33666667,151.1416346,,,,9.89463298,9.05633627,0.83829671
1874-06-01,4.46,125.911222,11.798066,5.30333333,155.05715092,,,,9.22267271,8.75993424,0.46273848
1874-07-01,4.46,124.903727,11.893231,5.27,154.76486017,,,,9.42624,8.92910819,0.49713181
1874-08-01,4.47,126.193534,11.798066,5.23666667,157.32499115,,,,9.97511577,8.80595935,1.16915642
1874-09-01,4.54,128.169719,11.798066,5.20333333,160.75657653,,,,9.56785588,8.88944958,0.6784063
1874-10-01,4.53,129.984361,11.607736,5.17,164.02229873,,,,9.16951803,8.79741523,0.3721028
1874-11-01,4.57,132.215161,11.512651,5.13666667,167.8412041,,,,9.00509028,8.91733104,0.08775923
1874-12-01,4.54,131.347228,11.512651,5.10333333,167.74938725,,,,9.17539609,9.00691108,0.16848501
1875-01-01,4.54,131.347228,11.512651,5.07,168.75779261,,,,8.92083983,8.97211293,-0.0512731
1875-02-01,4.53,131.057917,11.512651,5.03,169.39280266,,,,9.14637806,8.81121175,0.33516631
1875-03-01,4.59,132.793783,11.512651,4.99,172.64136772,,,,9.27561253,9.02541771,0.25019482
1875-04-01,4.65,133.427655,11.607736,4.95,174.46023064,,,,9.06952748,8.9529623,0.11656519
1875-05-01,4.47,131.495981,11.322321,4.91,172.95221059,,,,9.3516579,8.89925868,0.45239922
1875-06-01,4.38,131.050459,11.132071,4.87,173.39924757,,,,9.59144441,8.93836041,0.653084
1875-07-01,4.39,131.349661,11.132071,4.83,174.8260964,,,,9.82600603,8.77254448,1.05346154
1875-08-01,4.41,130.830579,11.227155,4.79,175.15526566,,,,10.45717934,8.82983622,1.62734312
1875-09-01,4.37,130.751257,11.132071,4.75,176.07553056,,,,10.44081915,8.83254074,1.60827841
1875-10-01,4.3,128.656843,11.132071,4.71,174.27918409,,,,11.22718303,8.79767277,2.42951025
1875-11-01,4.37,131.878655,11.036906,4.67,179.67396957,,,,11.49950376,8.53960787,2.95989588
1875-12-01,4.37,133.025663,10.94174,4.63,182.27349883,,,,11.03532089,8.15650626,2.87881463
1876-01-01,4.46,136.956495,10.846575,4.59,188.71147935,,,,10.95351821,8.28249702,2.67102119
1876-02-01,4.52,138.798959,10.846575,4.57833333,192.30799858,,,,10.99662118,8.25015431,2.74646687
1876-03-01,4.51,138.491882,10.846575,4.56666667,192.94618884,,,,10.90182143,8.34771509,2.55410634
1876-04-01,4.34,134.450197,10.751491,4.555,188.39433987,,,,11.19283819,8.35172309,2.84111511
1876-05-01,4.18,134.245517,10.370911,4.54333333,189.23258278,,,,11.24141025,8.19717347,3.04423678
1876-06-01,4.15,137.054953,10.085415,4.53166667,194.35657763,,,,11.62366675,7.99998176,3.62368499
1876-07-01,4.1,135.403689,10.085415,4.52,193.18575488,,,,11.7593641,7.83308239,3.9262817
1876-08-01,3.93,128.576153,10.18058,4.50833333,184.61159328,,,,12.25179187,7.76951851,4.48227336
1876-09-01,3.69,119.606129,10.275745,4.49666667,172.89579424,,,,13.31985318,7.83914207,5.4807111
1876-10-01,3.67,116.795456,10.465995,4.485,169.98293294,,,,13.835154,8.00663119,5.82852281
1876-11-01,3.6,113.535394,10.56116,4.47333333,166.38575967,,,,14.39490541,8.07411445,6.32079095
1876-12-01,3.58,110.905923,10.751491,4.46166667,163.66728037,,,,14.18004398,8.10443702,6.07560696
1877-01-01,3.55,108.064326,10.94174,4.45,160.56246296,,,,14.03942911,8.003707,6.03572211
1877-02-01,3.34,104.394926,10.656326,4.44083333,156.20063693,,,,14.17511781,7.56382374,6.61129407
1877-03-01,3.17,103.711554,10.18058,4.43166667,156.28976342,,,,14.47192704,7.0466246,7.42530244
1877-04-01,2.94,93.563662,10.465995,4.4225,142.0495219,,,,15.87129035,7.31608306,8.55520729
1877-05-01,2.94,91.89254,10.656326,4.41333333,140.51761966,,,,16.23355706,7.482891,8.75066606
1877-06-01,2.73,90.159041,10.085415,4.40416667,138.89789344,,,,16.20570768,6.99280558,9.2129021
1877-07-01,2.85,93.242249,10.18058,4.395,144.63825813,,,,15.62933087,7.19535476,8.43397611
1877-08-01,3.05,103.660708,9.8,4.38583333,161.79546086,,,,13.95598919,6.63393645,7.32205274
1877-09-01,3.24,111.198076,9.704835,4.37666667,174.53083601,,,,13.12746801,6.63180287,6.49566514
1877-10-01,3.31,113.600504,9.704835,4.3675,179.2366147,,,,12.3530343,6.47863194,5.87440236
1877-11-01,3.26,114.121679,9.514585,4.35833333,180.97577824,,,,12.36922405,6.11707006,6.252154
1877-12-01,3.25,113.771612,9.514585,4.34916667,181.29961015,,,,12.06874091,5.84554306,6.22319784
1878-01-01,3.25,117.291063,9.229089,4.34,187.81473897,,,,11.67399789,5.37830764,6.29569026
1878-02-01,3.18,115.959487,9.134005,4.33,186.59877283,,,,11.85446009,5.3913136,6.46314649
1878-03-01,3.24,120.661699,8.943674,4.32,195.10181161,,,,10.97246356,5.17122841,5.80123515
1878-04-01,3.33,125.347172,8.848509,4.31,203.62484943,,,,10.71422423,5.18188227,5.53234195
1878-05-01,3.34,129.914059,8.563094,4.3,212.02203948,,,,10.59033829,4.96173997,5.62859831
1878-06-01,3.41,135.650611,8.372845,4.29,222.38507531,,,,9.89209435,4.851612,5.04048235
1878-07-01,3.48,136.880772,8.467929,4.28,225.39161534,,,,9.93836177,4.84727887,5.0910829
1878-08-01,3.45,134.192665,8.563094,4.27,221.94363742,,,,10.3827603,4.96581284,5.41694746
1878-09-01,3.52,136.915415,8.563094,4.26,227.42521638,,,,10.42356213,4.96704511,5.45651702
1878-10-01,3.48,136.880772,8.467929,4.25,228.356961,,,,10.22776192,4.72842549,5.49933644
1878-11-01,3.47,138.037425,8.372845,4.24,231.28649408,,,,9.77228105,4.49043884,5.28184221
1878-12-01,3.45,140.434154,8.182514,4.23,236.32534995,,,,9.36579451,4.25148421,5.1143103
1879-01-01,3.58,144.050521,8.277679,4.22,243.43632552,,,,9.67632432,4.73999371,4.93633062
1879-02-01,3.71,147.584682,8.372845,4.20333333,250.43571353,,,,9.66094088,4.96681335,4.69412753
1879-03-01,3.65,146.867152,8.277679,4.18666667,250.27077356,,,,9.61109712,4.95555041,4.65554672
1879-04-01,3.77,153.459931,8.182514,4.17,262.5844798,,,,9.10457804,4.81588138,4.28869665
1879-05-01,3.94,160.379874,8.182514,4.15333333,275.51810041,,,,9.17891406,5.05671101,4.12220306
1879-06-01,3.96,163.090131,8.087381,4.13666667,281.29430008,,,,9.17331852,4.91575525,4.25756327
1879-07-01,4.04,164.45043,8.182514,4.12,284.76208734,,,,8.85417107,5.02044585,3.83372522
1879-08-01,4.07,165.671596,8.182514,4.10333333,288.01206389,,,,8.91113869,5.0024869,3.90865179
1879-09-01,4.22,165.987603,8.467929,4.08666667,289.67259334,,,,9.01045516,5.21443945,3.7960157
1879-10-01,4.68,174.289121,8.943674,4.07,305.22527264,,,,8.28000898,5.77325812,2.50675086
1879-11-01,4.93,174.326404,9.41942,4.05333333,306.31387572,,,,8.17795715,6.30503239,1.87292477
1879-12-01,4.92,168.856338,9.704835,4.03666667,297.70735635,,,,8.33000773,6.47432862,1.85567911
1880-01-01,5.11,170.36542,9.990331,4.02,301.372155,,,,8.6237032,7.02975157,1.59395163
1880-02-01,5.2,173.365985,9.990331,3.99333333,307.71217587,,,,8.31355001,6.98624872,1.32730129
1880-03-01,5.3,175.034036,10.085415,3.96666667,311.72307807,,,,8.12923421,7.0444823,1.08475191
1880-04-01,5.18,177.77964,9.704835,3.94,317.73337509,,,,8.18241996,6.59090538,1.59151458
1880-05-01,4.77,168.668752,9.41942,3.91333333,302.63505355,,,,9.06559524,6.0992209,2.96637434
1880-06-01,4.79,172.868982,9.229089,3.88666667,311.41246155,,,,8.71221436,5.84127805,2.87093631
1880-07-01,5.01,180.808684,9.229089,3.86,326.98850239,,,,8.14083818,5.80007567,2.34076251
1880-08-01,5.19,187.304805,9.229089,3.83333333,340.04193561,,,,7.1090004,5.37532639,1.73367401
1880-09-01,5.18,185.035921,9.324255,3.80666667,337.24691724,,,,6.92795846,5.31842676,1.60953171
1880-10-01,5.33,190.394104,9.324255,3.78,348.36912091,,,,6.12892571,5.27851227,0.85041344
1880-11-01,5.61,198.371425,9.41942,3.75333333,364.34030577,,,,5.14909166,5.59702567,-0.44793401
1880-12-01,5.84,204.438835,9.514585,3.72666667,376.87712092,,,,4.58820433,5.66389432,-1.07568999
1881-01-01,6.19,218.880414,9.41942,3.7,404.93927509,18.4739523,24.13505742,-1.04887448,4.53532761,5.64679655,-1.11146894
1881-02-01,6.17,215.99103,9.514585,3.69333333,401.05096503,18.14725816,23.65550327,-1.13928396,4.6774019,5.61987488,-0.94247297
1881-03-01,6.24,218.441495,9.514585,3.68666667,407.09056289,18.27011914,23.76771289,-1.31231181,4.24225811,5.48845138,-1.24619327
1881-04-01,6.22,215.586888,9.609669,3.68,403.27785623,17.95010828,23.30885012,-0.75035017,4.5970733,5.46353606,-0.86646275
1881-05-01,6.5,227.543224,9.514585,3.67333333,427.19867095,18.86971869,24.45668605,-0.888109,4.11574173,5.47855231,-1.36281058
1881-06-01,6.58,230.343756,9.514585,3.66666667,434.0448035,19.02871073,24.61633067,-0.77324654,4.02793516,5.72813688,-1.70020172
1881-07-01,6.35,220.092723,9.609669,3.66,416.3339994,18.11636719,23.39745543,-0.40478721,4.45672685,5.95840111,-1.50167426
1881-08-01,6.2,210.720128,9.8,3.65333333,400.2117924,17.28624355,22.29430058,0.21436052,5.2557111,6.16158339,-0.90587229
1881-09-01,6.25,204.478615,10.18058,3.64666667,389.93687414,16.72483665,21.54278402,0.55640506,6.52507751,6.69447017,-0.16939266
1881-10-01,6.15,199.343549,10.275745,3.64,381.74121076,16.26198941,20.92731931,0.67240357,6.78826009,6.7890116,-0.00075151
1881-11-01,6.19,202.515621,10.18058,3.63333333,389.46031632,16.47864232,21.18977465,0.50693074,6.58473435,6.81925469,-0.23452035
1881-12-01,6.01,196.626637,10.18058,3.62666667,379.81294177,15.95875421,20.50985589,0.48775071,7.20994493,6.8145622,0.39538273
1882-01-01,5.92,193.682145,10.18058,3.62,375.81047594,15.67876416,20.14205378,0.60631781,7.83248137,7.0841489,0.74833247
1882-02-01,5.79,187.674658,10.275745,3.62083333,365.83103254,15.15386153,19.46212967,0.91749224,8.17909366,7.1732677,1.00582596
1882-03-01,5.78,187.350522,10.275745,3.62166667,366.88408675,15.0916703,19.37744059,0.79781281,8.58670233,7.44521065,1.14149168
1882-04-01,5.78,185.631361,10.370911,3.6225,365.19462223,14.91699717,19.14909934,0.74981727,8.80008115,7.67837453,1.12170662
1882-05-01,5.71,181.717181,10.465995,3.62333333,359.16377089,14.5671032,18.6984205,0.99918348,9.01857227,7.76640597,1.2521663
1882-06-01,5.68,179.133622,10.56116,3.62416667,355.71961108,14.32740489,18.39019782,1.27292763,9.10242695,7.85381301,1.24861394
1882-07-01,6.0,190.946249,10.465995,3.625,380.86209823,15.24055976,19.55702413,0.90931419,8.10885984,7.4592002,0.64965964
1882-08-01,6.18,194.902427,10.56116,3.62583333,390.43057115,15.52542933,19.91362977,0.80445141,7.89184753,7.40609273,0.48575481
1882-09-01,6.24,202.260771,10.275745,3.62666667,406.90238353,16.08110662,20.61719471,0.24137829,7.21445329,7.10245456,0.11199874
1882-10-01,6.07,198.589631,10.18058,3.6275,401.27204394,15.75558103,20.19232668,0.49450109,7.61543603,6.99318765,0.62224838
1882-11-01,5.81,191.876934,10.085415,3.62833333,389.48780499,15.19267031,19.46618581,0.35008618,7.65999197,6.60948658,1.05050539
1882-12-01,5.84,194.703337,9.990331,3.62916667,397.0297535,15.38212833,19.70461406,0.31815143,7.24130946,6.36526589,0.87604358
1883-01-01,5.81,193.703148,9.990331,3.63,396.80767065,15.27025912,19.55671347,0.3649445,7.08380114,5.96516857,1.11863256
1883-02-01,5.68,187.583647,10.085415,3.62916667,386.08533353,14.75759015,18.89822219,0.47305376,7.09537108,5.94261275,1.15275833
1883-03-01,5.75,191.702772,9.990331,3.62833333,396.40748647,15.05125412,19.27310524,0.24952796,6.71627095,6.1016058,0.61466515
1883-04-01,5.87,197.585675,9.895165,3.6275,410.44752485,15.48206722,19.82169282,-0.0275395,6.51664382,6.13416149,0.38248233
1883-05-01,5.77,196.105667,9.8,3.62666667,409.28051208,15.33549764,19.63264292,0.15315856,5.73966029,6.16732354,-0.42766326
1883-06-01,5.82,203.738702,9.514585,3.62583333,427.18968367,15.90338839,20.35644802,-0.07597697,5.08843977,6.12618623,-1.03774646
1883-07-01,5.73,204.682592,9.324255,3.625,431.20228304,15.94878313,20.41043402,-0.28937843,4.28860117,6.1912516,-1.90265043
1883-08-01,5.47,195.395075,9.324255,3.62416667,413.68516062,15.19681088,19.44808551,0.02171206,4.94305698,6.62360705,-1.68055007
1883-09-01,5.53,199.575255,9.229089,3.62333333,424.62062153,15.49469243,19.82873662,-0.20348484,5.01664238,6.08993504,-1.07329266
1883-10-01,5.38,194.161821,9.229089,3.6225,415.20359066,15.04805627,19.25930819,0.21206135,5.47190409,5.95508583,-0.48318174
1883-11-01,5.46,199.10025,9.134005,3.62166667,427.90334857,15.40821814,19.72054454,0.26325882,5.64246779,6.12804855,-0.48558076
1883-12-01,5.34,192.718239,9.229089,3.62083333,416.32020852,14.89640394,19.06653927,0.35706001,5.74753534,6.38441001,-0.63687466
1884-01-01,5.18,186.943909,9.229089,3.62,405.97912119,14.43282172,18.47845044,0.42286422,6.13613036,6.67996441,-0.54383405
1884-02-01,5.32,191.996447,9.229089,3.61166667,419.08527149,14.80596023,18.96024883,0.25658227,6.14275896,6.84025156,-0.6974926
1884-03-01,5.3,191.274656,9.229089,3.60333333,419.6432641,14.73602345,18.87564245,0.29697008,6.79130971,7.15689222,-0.36558251
1884-04-01,5.06,186.456806,9.03884,3.595,411.25132245,14.35345368,18.39535764,0.43444055,7.19492383,6.9447376,0.25018623
1884-05-01,4.65,175.034339,8.848509,3.58666667,388.28350745,13.46505031,17.27291895,0.77210795,7.45216665,6.7280864,0.72408025
1884-06-01,4.46,167.882398,8.848509,3.57833333,374.64487529,12.90687648,16.57556246,1.33359591,7.73657661,6.73870272,0.99787389
1884-07-01,4.46,169.706025,8.753425,3.57,380.96679682,13.04393159,16.76976853,1.07765829,7.37890697,6.63396153,0.74494544
1884-08-01,4.74,180.360215,8.753425,3.56166667,407.1383331,13.85981334,17.83206263,0.71264007,6.80225168,6.34010766,0.46214402
1884-09-01,4.59,176.572267,8.65826,3.55333333,400.86706809,13.56915474,17.4743881,0.76948439,7.03073053,6.0857559,0.94497464
1884-10-01,4.44,172.700126,8.563094,3.545,394.38176249,13.27325132,17.11242168,0.99265401,7.21160216,6.27772944,0.93387272
1884-11-01,4.35,173.044034,8.372845,3.53666667,397.52676612,13.3044376,17.17305164,0.84526608,7.17027331,6.04931704,1.12095627
1884-12-01,4.34,174.631079,8.277679,3.52833333,403.56054952,13.43229275,17.35797001,0.67139154,7.1073394,6.090699,1.0166404
1885-01-01,4.24,170.607321,8.277679,3.52,396.61912209,13.12981743,16.98737918,0.85123158,7.21160623,6.10062961,1.11097662
1885-02-01,4.37,173.839639,8.372845,3.5075,406.4323226,13.38481759,17.33406459,0.8292951,6.84175776,6.20002664,0.64173112
1885-03-01,4.38,178.290317,8.182514,3.495,419.1576178,13.73419409,17.80318967,0.42926132,6.55622376,5.93441885,0.62180491
1885-04-01,4.37,175.838206,8.277679,3.4825,415.65284647,13.54854854,17.57750569,0.57379375,6.68170859,5.58517117,1.09653742
1885-05-01,4.32,177.916506,8.087381,3.47,422.84367226,13.71137187,17.80497505,0.51448214,6.96113531,5.17357311,1.7875622
1885-06-01,4.3,181.360087,7.897091,3.4575,433.32497234,13.97878437,18.16648603,0.32111126,6.79850775,4.75997611,2.03853165
1885-07-01,4.46,185.869093,7.992232,3.445,446.33214117,14.32665878,18.62723898,0.27569142,6.71065728,5.00764197,1.70301531
1885-08-01,4.71,196.287764,7.992232,3.4325,473.54655963,15.1304108,19.67613968,-0.16484218,6.42021125,5.13211395,1.2880973
1885-09-01,4.65,196.121955,7.897091,3.42,475.32996949,15.11628503,19.66267185,-0.17970461,6.48248762,4.98605201,1.49643561
1885-10-01,4.92,207.509681,7.897091,3.4075,505.07387011,15.99102396,20.79907464,-0.52907838,5.71920905,4.96603056,0.75317849
1885-11-01,5.24,218.375347,7.992232,3.395,533.59838686,16.8240345,21.87509966,-0.62733325,4.81676245,5.07197751,-0.25521506
1885-12-01,5.2,211.66887,8.182514,3.3825,519.20043789,16.30447595,21.19298777,-0.11325526,4.65309137,5.44720307,-0.79411171
1886-01-01,5.2,216.70836,7.992232,3.37,533.59173843,16.69231747,21.69229641,-0.38685591,4.43238289,5.32925811,-0.89687521
1886-02-01,5.3,220.875828,7.992232,3.3825,545.87717513,17.00664826,22.09242258,-0.51008241,4.81357977,5.50860508,-0.69502531
1886-03-01,5.19,218.897407,7.897091,3.395,543.02896394,16.8432661,21.87322356,-0.58162973,4.73957576,5.40974122,-0.67016547
1886-04-01,5.12,218.578606,7.801942,3.4075,544.29708429,16.80171613,21.81247381,-0.61157463,5.00040356,5.46303681,-0.46263325
1886-05-01,5.02,219.667195,7.611652,3.42,549.1117999,16.86319552,21.8858397,-0.53582071,5.05277381,5.38583078,-0.33305697
1886-06-01,5.25,232.63973,7.516503,3.4325,583.66290127,17.83149406,23.12866699,-0.72154381,4.41629143,5.43840639,-1.02211496
1886-07-01,5.33,233.232301,7.611652,3.445,587.23822771,17.84584504,23.1300674,-0.61632867,3.69492476,5.5975824,-1.90265764
1886-08-01,5.37,232.081757,7.706793,3.4575,586.39707295,17.7239128,22.95497384,-0.56081304,3.14492943,5.75508371,-2.61015428
1886-09-01,5.51,238.132306,7.706793,3.47,603.73236817,18.14714393,23.4846136,-0.79534563,3.41152797,5.78108634,-2.36955837
1886-10-01,5.65,244.182854,7.706793,3.4825,621.11113127,18.56238134,24.00146129,-1.10920026,3.07753453,5.4914523,-2.41391777
1886-11-01,5.79,250.233403,7.706793,3.495,638.53247402,18.96831263,24.50427936,-1.32473919,3.21003152,5.21146621,-2.00143469
1886-12-01,5.64,240.777995,7.801942,3.5075,616.40183857,18.19405756,23.48532484,-1.16704753,3.22662956,5.36579565,-2.13916609
1887-01-01,5.58,232.54474,7.992232,3.52,597.30254736,17.5122221,22.59075438,-0.90202887,3.88951162,5.95165303,-2.06214142
1887-02-01,5.54,228.161445,8.087381,3.5325,588.02729337,17.1253666,22.08092296,-0.41399718,3.99042289,6.0908215,-2.10039861
1887-03-01,5.67,233.515414,8.087381,3.545,603.83804528,17.47321371,22.51743823,-0.09743604,3.77673845,6.10437212,-2.32763367
1887-04-01,5.8,238.869383,8.087381,3.5575,619.72384923,17.82298364,22.95367745,-0.4920784,3.37298025,6.27510832,-2.90212807
1887-05-01,5.9,242.987821,8.087381,3.57,632.47894139,18.07544543,23.26471004,-0.75842112,3.4065606,6.44832396,-3.04176336
1887-06-01,5.73,238.795942,7.992232,3.5825,623.69212061,17.70769566,22.78133205,-0.23459262,4.06022029,6.33553892,-2.27531863
1887-07-01,5.59,235.768113,7.897091,3.595,617.9641878,17.43146054,22.41655595,-0.36613785,4.64583612,6.22122568,-1.57538956
1887-08-01,5.45,227.127031,7.992232,3.6075,597.49996873,16.73984961,21.52061468,0.34779576,5.22689824,5.88957684,-0.66267861
1887-09-01,5.38,226.910993,7.897091,3.62,599.17383273,16.67662967,21.43414014,0.33621785,5.42619795,5.47363574,-0.04743779
1887-10-01,5.2,216.70836,7.992232,3.6325,574.47983789,15.88066681,20.40860139,0.74165025,5.70830669,5.76236502,-0.05405832
1887-11-01,5.3,218.277195,8.087381,3.645,580.89049761,15.9507122,20.49585728,1.01223849,5.24649195,5.89991247,-0.65342053
1887-12-01,5.27,212.052025,8.277679,3.6575,566.55463488,15.45551345,19.85794688,1.42970283,5.76789758,6.15867991,-0.39078233
1888-01-01,5.31,211.233062,8.372845,3.67,566.56574236,15.35866251,19.7317341,1.87204156,6.08651572,6.29214399,-0.20562827
1888-02-01,5.28,212.4544,8.277679,3.65166667,572.06034277,15.41817832,19.80730273,1.85459736,5.84537816,6.01986964,-0.17449147
1888-03-01,5.08,204.406885,8.277679,3.63333333,552.60342928,14.80897237,19.02661149,2.34847757,5.75742623,6.01950912,-0.26208289
1888-04-01,5.1,207.598314,8.182514,3.615,563.4624627,15.02010868,19.29957162,2.2632996,5.40462286,5.89660972,-0.49198686
1888-05-01,5.17,212.923226,8.087381,3.59666667,580.16680051,15.38791696,19.77268584,2.33200272,5.08393472,5.0550711,0.02886362
1888-06-01,5.01,208.790169,7.992232,3.57833333,571.17625039,15.07762882,19.37598368,2.58985373,6.40645343,5.64692858,0.75952485
1888-07-01,5.14,211.687695,8.087381,3.56,581.34021538,15.27964252,19.63500958,2.52590129,6.44510042,5.92174984,0.52335058
1888-08-01,5.25,216.217976,8.087381,3.54166667,596.01226974,15.60291167,20.04977189,2.29745752,6.60324563,5.92130193,0.6819437
1888-09-01,5.38,221.571945,8.087381,3.52333333,612.99388917,15.98782882,20.54290255,2.16148865,6.31677833,5.92083651,0.39594182
1888-10-01,5.35,217.774702,8.182514,3.505,604.67797525,15.71594187,20.19313057,2.51568771,6.2710975,6.04429437,0.22680312
1888-11-01,5.24,210.844897,8.277679,3.48666667,587.59374196,15.22374902,19.56248577,2.96777256,6.95596156,6.16648495,0.7894766
1888-12-01,5.14,206.82114,8.277679,3.46833333,578.52939829,14.9467483,19.2102019,3.33778407,7.64793907,6.01547457,1.6324645
1889-01-01,5.24,218.375347,7.992232,3.45,613.07591577,15.80228607,20.31219865,2.52788756,7.84293839,5.64355693,2.19938145
1889-02-01,5.3,223.536852,7.897091,3.4475,629.81926286,16.19272045,20.81330769,2.14483016,7.68202418,5.21541499,2.46660919
1889-03-01,5.19,221.566985,7.801942,3.445,626.54949359,16.06504536,20.648519,2.189543,7.91919281,5.07903279,2.84016002
1889-04-01,5.18,221.140074,7.801942,3.4425,627.62291734,16.05010453,20.62645882,2.31285368,7.91613667,4.92732212,2.98881455
1889-05-01,5.32,232.794717,7.611652,3.44,663.03711364,16.91542108,21.73141041,1.75118182,6.89883867,4.65978347,2.2390552
1889-06-01,5.41,236.732973,7.611652,3.4375,676.59073885,17.21930294,22.11062338,1.76552251,6.3268518,4.51069151,1.81616029
1889-07-01,5.3,231.919549,7.611652,3.435,665.17040411,16.88921449,21.67536871,1.76535496,6.7585212,4.36372586,2.39479534
1889-08-01,5.37,234.982637,7.611652,3.4325,676.29109107,17.13185398,21.97313539,1.68399635,6.7390705,4.21884125,2.52022926
1889-09-01,5.5,237.700124,7.706793,3.43,686.41843253,17.35078803,22.23676474,1.39601013,6.08672394,3.94183285,2.14489109
1889-10-01,5.4,233.378303,7.706793,3.4275,676.24383931,17.0532144,21.84047081,0.95907593,6.09229609,3.80439205,2.28790404
1889-11-01,5.35,231.217393,7.706793,3.425,672.28656055,16.90602117,21.63864368,0.50333918,6.25202223,3.66876017,2.58326206
1889-12-01,5.32,227.116832,7.801942,3.4225,662.63947994,16.61033808,21.24815599,0.43897649,5.56037789,3.66202425,1.89835364
1890-01-01,5.38,235.420221,7.611652,3.42,689.20619194,17.22007198,22.01548633,-0.2955559,5.31638304,3.39817391,1.91820913
